,name,#oe,#ue,#grainy,#blurry,#people_not_ratings
18390,voc_emotic_ava/VOC2012__2012_001160.jpg,21,10,5,1,17
18391,voc_emotic_ava/VOC2012__2012_001258.jpg,9,5,2,0,12
18392,voc_emotic_ava/VOC2012__2012_001668.jpg,11,3,1,1,13
18393,voc_emotic_ava/VOC2012__2012_003495.jpg,9,2,2,3,11
18394,voc_emotic_ava/VOC2012__2012_003517.jpg,9,3,1,1,12
18395,voc_emotic_ava/VOC2012__2012_004128.jpg,10,4,2,0,11
18396,blur_dataset/motion0293.jpg,6,5,2,0,5
18397,blur_dataset/out_of_focus0295.jpg,6,5,0,0,7
18398,blur_dataset/out_of_focus0470.jpg,4,5,1,2,5
18399,voc_emotic_ava/AVA__109438.jpg,5,8,0,0,4
18400,voc_emotic_ava/AVA__167190.jpg,5,5,0,0,6
18401,voc_emotic_ava/AVA__175533.jpg,5,7,0,0,5
18402,voc_emotic_ava/AVA__229774.jpg,6,5,0,0,6
18403,voc_emotic_ava/AVA__276016.jpg,4,6,1,3,4
18404,voc_emotic_ava/AVA__285065.jpg,5,4,1,0,6
18405,voc_emotic_ava/AVA__342519.jpg,5,9,0,1,5
18406,voc_emotic_ava/AVA__342888.jpg,6,5,1,0,6
18407,voc_emotic_ava/AVA__356049.jpg,5,6,0,0,6
18408,voc_emotic_ava/AVA__375055.jpg,7,5,0,0,5
18409,voc_emotic_ava/AVA__386438.jpg,5,5,1,0,6
18410,voc_emotic_ava/AVA__38770.jpg,5,7,1,0,5
18411,voc_emotic_ava/AVA__436407.jpg,4,9,0,0,4
18412,voc_emotic_ava/AVA__455943.jpg,2,8,2,2,5
18413,voc_emotic_ava/AVA__487628.jpg,6,6,0,0,49
18414,voc_emotic_ava/AVA__553238.jpg,7,3,0,0,7
18415,voc_emotic_ava/AVA__580964.jpg,7,4,1,0,6
18416,voc_emotic_ava/AVA__584742.jpg,6,6,0,0,5
18417,voc_emotic_ava/AVA__640165.jpg,3,6,0,2,47
18418,voc_emotic_ava/AVA__661906.jpg,5,7,1,1,5
18419,voc_emotic_ava/AVA__663614.jpg,6,4,2,0,6
18420,voc_emotic_ava/AVA__696374.jpg,2,9,2,1,5
18421,voc_emotic_ava/AVA__728519.jpg,6,5,0,0,6
18422,voc_emotic_ava/AVA__740770.jpg,2,7,1,4,4
18423,voc_emotic_ava/AVA__745204.jpg,3,10,0,0,4
18424,voc_emotic_ava/AVA__755583.jpg,4,8,0,0,43
18425,voc_emotic_ava/AVA__82314.jpg,6,5,1,1,4
18426,voc_emotic_ava/AVA__833673.jpg,4,6,1,1,6
18427,voc_emotic_ava/AVA__841052.jpg,5,5,0,2,5
18428,voc_emotic_ava/AVA__846340.jpg,3,9,0,0,5
18429,voc_emotic_ava/AVA__884406.jpg,6,5,0,1,5
18430,voc_emotic_ava/AVA__90551.jpg,2,10,1,0,4
18431,voc_emotic_ava/AVA__954625.jpg,6,4,1,1,4
18432,voc_emotic_ava/AVA__99886.jpg,4,9,0,1,4
18433,voc_emotic_ava/EMOTIC__83bxqrhn3n40lcb3ew.jpg,6,5,0,0,6
18434,voc_emotic_ava/EMOTIC__8eyq6159c1uinnq8mo.jpg,6,4,0,0,7
18435,voc_emotic_ava/EMOTIC__COCO_train2014_000000000927.jpg,4,5,2,1,6
18436,voc_emotic_ava/EMOTIC__COCO_train2014_000000006935.jpg,7,4,0,0,6
18437,voc_emotic_ava/EMOTIC__COCO_train2014_000000009469.jpg,7,4,0,0,7
18438,voc_emotic_ava/EMOTIC__COCO_train2014_000000009658.jpg,7,4,0,0,6
18439,voc_emotic_ava/EMOTIC__COCO_train2014_000000026783.jpg,6,5,0,0,7
18440,voc_emotic_ava/EMOTIC__COCO_train2014_000000031922.jpg,7,4,0,0,6
18441,voc_emotic_ava/EMOTIC__COCO_train2014_000000047458.jpg,4,6,1,0,7
18442,voc_emotic_ava/EMOTIC__COCO_train2014_000000117772.jpg,2,9,3,1,4
18443,voc_emotic_ava/EMOTIC__COCO_train2014_000000157393.jpg,7,3,1,0,7
18444,voc_emotic_ava/EMOTIC__COCO_train2014_000000182406.jpg,6,5,0,0,6
18445,voc_emotic_ava/EMOTIC__COCO_train2014_000000189915.jpg,6,5,0,0,6
18446,voc_emotic_ava/EMOTIC__COCO_train2014_000000200064.jpg,7,4,0,0,6
18447,voc_emotic_ava/EMOTIC__COCO_train2014_000000270024.jpg,8,4,0,0,6
18448,voc_emotic_ava/EMOTIC__COCO_train2014_000000270659.jpg,6,4,1,0,6
18449,voc_emotic_ava/EMOTIC__COCO_train2014_000000278171.jpg,6,5,0,1,5
18450,voc_emotic_ava/EMOTIC__COCO_train2014_000000309598.jpg,6,4,0,0,7
18451,voc_emotic_ava/EMOTIC__COCO_train2014_000000310258.jpg,5,5,2,2,6
18452,voc_emotic_ava/EMOTIC__COCO_train2014_000000323264.jpg,7,4,0,0,6
18453,voc_emotic_ava/EMOTIC__COCO_train2014_000000370718.jpg,5,5,2,0,6
18454,voc_emotic_ava/EMOTIC__COCO_train2014_000000374924.jpg,7,4,0,0,6
18455,voc_emotic_ava/EMOTIC__COCO_train2014_000000375709.jpg,4,4,1,2,6
18456,voc_emotic_ava/EMOTIC__COCO_train2014_000000376776.jpg,5,5,1,0,51
18457,voc_emotic_ava/EMOTIC__COCO_train2014_000000378373.jpg,5,6,0,0,6
18458,voc_emotic_ava/EMOTIC__COCO_train2014_000000417350.jpg,5,6,0,0,6
18459,voc_emotic_ava/EMOTIC__COCO_train2014_000000419477.jpg,1,7,4,5,4
18460,voc_emotic_ava/EMOTIC__COCO_train2014_000000419767.jpg,5,6,1,1,5
18461,voc_emotic_ava/EMOTIC__COCO_train2014_000000432461.jpg,8,4,0,1,5
18462,voc_emotic_ava/EMOTIC__COCO_train2014_000000436685.jpg,5,5,1,2,5
18463,voc_emotic_ava/EMOTIC__COCO_train2014_000000440404.jpg,6,4,0,0,6
18464,voc_emotic_ava/EMOTIC__COCO_train2014_000000442104.jpg,7,5,0,0,6
18465,voc_emotic_ava/EMOTIC__COCO_train2014_000000443243.jpg,6,3,0,0,7
18466,voc_emotic_ava/EMOTIC__COCO_train2014_000000455585.jpg,5,5,1,1,6
18467,voc_emotic_ava/EMOTIC__COCO_train2014_000000457162.jpg,5,6,0,0,6
18468,voc_emotic_ava/EMOTIC__COCO_train2014_000000458752.jpg,6,4,1,0,6
18469,voc_emotic_ava/EMOTIC__COCO_train2014_000000473131.jpg,6,4,1,0,6
18470,voc_emotic_ava/EMOTIC__COCO_train2014_000000533519.jpg,2,9,2,0,5
18471,voc_emotic_ava/EMOTIC__COCO_train2014_000000557490.jpg,7,5,0,0,5
18472,voc_emotic_ava/EMOTIC__COCO_train2014_000000560576.jpg,2,7,2,0,7
18473,voc_emotic_ava/EMOTIC__COCO_train2014_000000564237.jpg,6,5,0,0,6
18474,voc_emotic_ava/EMOTIC__COCO_train2014_000000570538.jpg,5,4,1,0,7
18475,voc_emotic_ava/EMOTIC__COCO_val2014_000000086878.jpg,6,5,0,0,6
18476,voc_emotic_ava/EMOTIC__COCO_val2014_000000094926.jpg,6,4,0,0,6
18477,voc_emotic_ava/EMOTIC__COCO_val2014_000000103227.jpg,7,4,0,0,6
18478,voc_emotic_ava/EMOTIC__COCO_val2014_000000130812.jpg,4,7,0,0,7
18479,voc_emotic_ava/EMOTIC__COCO_val2014_000000132901.jpg,4,8,1,0,6
18480,voc_emotic_ava/EMOTIC__COCO_val2014_000000150417.jpg,5,6,0,1,6
18481,voc_emotic_ava/EMOTIC__COCO_val2014_000000175052.jpg,5,6,0,1,5
18482,voc_emotic_ava/EMOTIC__COCO_val2014_000000572090.jpg,4,8,1,1,4
18483,voc_emotic_ava/EMOTIC__gdpakpqk2iqf7adgjc.jpg,7,5,0,0,5
18484,voc_emotic_ava/JPEGImages__2007_000837.jpg,5,6,0,2,4
18485,voc_emotic_ava/JPEGImages__2007_001073.jpg,6,5,0,0,6
18486,voc_emotic_ava/JPEGImages__2008_001709.jpg,4,6,0,1,6
18487,voc_emotic_ava/JPEGImages__2008_003068.jpg,7,4,0,0,6
18488,voc_emotic_ava/JPEGImages__2008_003591.jpg,5,5,1,1,5
18489,voc_emotic_ava/JPEGImages__2008_004325.jpg,2,11,1,1,2
18490,voc_emotic_ava/JPEGImages__2008_005252.jpg,5,7,0,0,5
18491,voc_emotic_ava/JPEGImages__2008_005517.jpg,5,6,0,0,6
18492,voc_emotic_ava/JPEGImages__2008_005997.jpg,6,5,0,0,6
18493,voc_emotic_ava/JPEGImages__2008_006004.jpg,5,5,0,0,6
18494,voc_emotic_ava/JPEGImages__2008_006130.jpg,5,4,1,0,6
18495,voc_emotic_ava/JPEGImages__2008_008229.jpg,6,4,1,0,6
18496,voc_emotic_ava/JPEGImages__2008_008497.jpg,5,4,1,0,7
18497,voc_emotic_ava/JPEGImages__2008_008674.jpg,7,5,0,0,5
18498,voc_emotic_ava/JPEGImages__2009_001282.jpg,16,9,1,1,8
18499,voc_emotic_ava/JPEGImages__2009_001755.jpg,5,4,2,0,7
18500,voc_emotic_ava/JPEGImages__2009_003181.jpg,5,6,1,1,4
18501,voc_emotic_ava/JPEGImages__2009_003269.jpg,16,9,2,1,9
18502,voc_emotic_ava/JPEGImages__2009_004001.jpg,8,3,1,0,6
18503,voc_emotic_ava/JPEGImages__2009_004157.jpg,5,6,1,0,6
18504,voc_emotic_ava/JPEGImages__2010_000065.jpg,6,4,1,0,6
18505,voc_emotic_ava/JPEGImages__2010_000772.jpg,5,5,2,0,8
18506,voc_emotic_ava/JPEGImages__2010_001100.jpg,6,5,1,0,6
18507,voc_emotic_ava/JPEGImages__2010_001768.jpg,7,4,1,1,5
18508,voc_emotic_ava/JPEGImages__2010_001860.jpg,7,4,0,0,6
18509,voc_emotic_ava/JPEGImages__2010_002865.jpg,5,7,0,0,6
18510,voc_emotic_ava/JPEGImages__2010_004306.jpg,4,10,0,1,3
18511,voc_emotic_ava/JPEGImages__2010_004646.jpg,6,7,0,0,6
18512,voc_emotic_ava/JPEGImages__2010_005425.jpg,5,5,1,2,4
18513,voc_emotic_ava/JPEGImages__2010_006730.jpg,6,5,0,0,6
18514,voc_emotic_ava/JPEGImages__2010_006761.jpg,5,5,1,0,53
18515,voc_emotic_ava/JPEGImages__2010_006953.jpg,6,5,1,0,5
18516,voc_emotic_ava/JPEGImages__2011_000060.jpg,4,6,2,0,6
18517,voc_emotic_ava/JPEGImages__2011_000767.jpg,7,4,1,0,5
18518,voc_emotic_ava/JPEGImages__2011_000954.jpg,6,5,0,0,6
18519,voc_emotic_ava/JPEGImages__2011_002748.jpg,7,4,0,0,6
18520,voc_emotic_ava/JPEGImages__2011_002802.jpg,6,5,0,0,6
18521,voc_emotic_ava/JPEGImages__2011_005460.jpg,6,5,0,1,5
18522,voc_emotic_ava/JPEGImages__2011_005750.jpg,6,4,0,1,5
18523,voc_emotic_ava/JPEGImages__2011_005768.jpg,6,4,1,0,6
18524,voc_emotic_ava/JPEGImages__2011_006218.jpg,4,5,2,0,6
18525,voc_emotic_ava/JPEGImages__2011_006322.jpg,5,5,1,0,6
18526,voc_emotic_ava/JPEGImages__2012_000826.jpg,6,6,1,1,5
18527,voc_emotic_ava/JPEGImages__2012_000947.jpg,6,5,0,0,6
18528,voc_emotic_ava/JPEGImages__2012_001556.jpg,4,9,0,1,4
18529,voc_emotic_ava/VOC2012__2008_003574.jpg,7,4,0,0,6
18530,voc_emotic_ava/VOC2012__2008_003723.jpg,6,5,0,0,6
18531,voc_emotic_ava/VOC2012__2008_003981.jpg,7,3,0,1,6
18532,voc_emotic_ava/VOC2012__2008_004789.jpg,5,5,1,0,6
18533,voc_emotic_ava/VOC2012__2008_004905.jpg,6,4,1,0,6
18534,voc_emotic_ava/VOC2012__2008_005958.jpg,7,5,0,0,6
18535,voc_emotic_ava/VOC2012__2008_006313.jpg,5,6,1,0,6
18536,voc_emotic_ava/VOC2012__2008_006388.jpg,4,7,0,1,5
18537,voc_emotic_ava/VOC2012__2008_007167.jpg,5,6,1,0,6
18538,voc_emotic_ava/VOC2012__2008_008386.jpg,6,5,0,1,5
18539,voc_emotic_ava/VOC2012__2009_001302.jpg,8,4,0,0,7
18540,voc_emotic_ava/VOC2012__2009_002545.jpg,4,10,0,1,4
18541,voc_emotic_ava/VOC2012__2009_002769.jpg,5,5,1,0,6
18542,voc_emotic_ava/VOC2012__2009_004081.jpg,7,4,0,0,6
18543,voc_emotic_ava/VOC2012__2009_004101.jpg,5,7,0,1,4
18544,voc_emotic_ava/VOC2012__2009_004634.jpg,5,4,2,0,5
18545,voc_emotic_ava/VOC2012__2009_005165.jpg,6,5,0,1,6
18546,voc_emotic_ava/VOC2012__2010_000407.jpg,4,5,2,0,6
18547,voc_emotic_ava/VOC2012__2010_000531.jpg,6,5,1,0,5
18548,voc_emotic_ava/VOC2012__2010_000935.jpg,5,7,0,1,6
18549,voc_emotic_ava/VOC2012__2010_001136.jpg,7,5,0,0,7
18550,voc_emotic_ava/VOC2012__2010_001847.jpg,7,4,0,0,7
18551,voc_emotic_ava/VOC2012__2010_002352.jpg,5,4,1,0,6
18552,voc_emotic_ava/VOC2012__2010_002866.jpg,5,5,1,0,6
18553,voc_emotic_ava/VOC2012__2010_002994.jpg,6,5,0,1,5
18554,voc_emotic_ava/VOC2012__2010_003273.jpg,2,8,1,1,5
18555,voc_emotic_ava/VOC2012__2010_003298.jpg,6,4,1,0,6
18556,voc_emotic_ava/VOC2012__2010_003683.jpg,6,5,0,0,6
18557,voc_emotic_ava/VOC2012__2010_003750.jpg,5,5,2,0,5
18558,voc_emotic_ava/VOC2012__2010_004736.jpg,7,4,0,0,44
18559,voc_emotic_ava/VOC2012__2010_004912.jpg,5,5,1,1,5
18560,voc_emotic_ava/VOC2012__2010_006346.jpg,6,5,1,0,6
18561,voc_emotic_ava/VOC2012__2010_006354.jpg,4,6,1,1,5
18562,voc_emotic_ava/VOC2012__2010_006620.jpg,6,5,0,0,6
18563,voc_emotic_ava/VOC2012__2010_006904.jpg,3,12,0,0,5
18564,voc_emotic_ava/VOC2012__2010_006937.jpg,6,5,0,0,6
18565,voc_emotic_ava/VOC2012__2011_000619.jpg,6,5,0,0,6
18566,voc_emotic_ava/VOC2012__2011_000640.jpg,8,5,0,0,6
18567,voc_emotic_ava/VOC2012__2011_000798.jpg,7,4,0,0,6
18568,voc_emotic_ava/VOC2012__2011_001050.jpg,5,6,0,0,5
18569,voc_emotic_ava/VOC2012__2011_003116.jpg,3,10,0,1,3
18570,voc_emotic_ava/VOC2012__2011_004734.jpg,5,7,1,0,5
18571,voc_emotic_ava/VOC2012__2011_005497.jpg,6,5,0,0,6
18572,voc_emotic_ava/VOC2012__2011_005978.jpg,3,9,0,1,5
18573,voc_emotic_ava/VOC2012__2011_006497.jpg,4,8,0,1,4
18574,voc_emotic_ava/VOC2012__2012_000160.jpg,3,10,1,1,4
18575,voc_emotic_ava/VOC2012__2012_000784.jpg,2,7,1,2,6
18576,voc_emotic_ava/VOC2012__2012_000850.jpg,7,4,1,0,6
18577,voc_emotic_ava/VOC2012__2012_001424.jpg,4,5,1,0,6
18578,voc_emotic_ava/VOC2012__2012_003355.jpg,7,5,0,0,7
18579,voc_emotic_ava/VOC2012__2012_003584.jpg,6,5,0,0,6
18580,voc_emotic_ava/VOC2012__2012_003933.jpg,6,3,1,1,6
18581,voc_emotic_ava/VOC2012__2012_004327.jpg,4,6,0,0,6
18582,blur_dataset/motion0018.jpg,9,7,1,1,6
18583,blur_dataset/motion0113.jpg,8,6,0,4,4
18584,blur_dataset/motion0125.jpg,7,6,0,4,6
18585,blur_dataset/motion0237.jpg,5,8,1,3,6
18586,blur_dataset/motion0243.jpg,11,6,0,2,5
18587,blur_dataset/out_of_focus0016.JPG,8,8,0,0,7
18588,blur_dataset/out_of_focus0281.jpg,13,4,0,1,7
18589,voc_emotic_ava/AVA__109446.jpg,10,6,0,0,6
18590,voc_emotic_ava/AVA__136424.jpg,11,7,0,0,7
18591,voc_emotic_ava/AVA__147222.jpg,10,7,1,2,3
18592,voc_emotic_ava/AVA__16483.jpg,7,9,1,0,8
18593,voc_emotic_ava/AVA__181701.jpg,8,11,0,0,6
18594,voc_emotic_ava/AVA__189725.jpg,4,13,0,1,5
18595,voc_emotic_ava/AVA__231332.jpg,12,5,0,0,7
18596,voc_emotic_ava/AVA__242877.jpg,13,4,0,0,7
18597,voc_emotic_ava/AVA__275472.jpg,4,12,1,1,5
18598,voc_emotic_ava/AVA__297571.jpg,6,10,1,0,6
18599,voc_emotic_ava/AVA__35993.jpg,12,5,0,0,6
18600,voc_emotic_ava/AVA__368110.jpg,10,7,0,0,7
18601,voc_emotic_ava/AVA__368420.jpg,10,7,0,0,7
18602,voc_emotic_ava/AVA__38756.jpg,4,13,1,0,6
18603,voc_emotic_ava/AVA__396017.jpg,8,9,0,0,7
18604,voc_emotic_ava/AVA__398148.jpg,7,10,0,0,6
18605,voc_emotic_ava/AVA__41982.jpg,5,11,2,0,5
18606,voc_emotic_ava/AVA__437813.jpg,11,5,0,2,8
18607,voc_emotic_ava/AVA__458342.jpg,3,14,1,0,5
18608,voc_emotic_ava/AVA__50867.jpg,8,9,1,0,6
18609,voc_emotic_ava/AVA__515111.jpg,13,4,1,0,6
18610,voc_emotic_ava/AVA__569866.jpg,12,4,0,1,6
18611,voc_emotic_ava/AVA__63780.jpg,9,6,1,2,5
18612,voc_emotic_ava/AVA__645407.jpg,8,9,0,0,7
18613,voc_emotic_ava/AVA__673445.jpg,11,6,0,0,7
18614,voc_emotic_ava/AVA__682085.jpg,11,7,0,0,7
18615,voc_emotic_ava/AVA__694394.jpg,7,10,1,0,5
18616,voc_emotic_ava/AVA__719958.jpg,9,7,1,1,6
18617,voc_emotic_ava/AVA__7211.jpg,7,12,1,0,4
18618,voc_emotic_ava/AVA__729142.jpg,7,4,0,9,53
18619,voc_emotic_ava/AVA__752961.jpg,13,6,0,1,6
18620,voc_emotic_ava/AVA__763906.jpg,11,5,0,1,8
18621,voc_emotic_ava/AVA__798036.jpg,12,3,1,0,8
18622,voc_emotic_ava/AVA__86538.jpg,6,9,2,0,6
18623,voc_emotic_ava/AVA__886572.jpg,11,6,1,0,7
18624,voc_emotic_ava/AVA__905667.jpg,11,6,0,1,6
18625,voc_emotic_ava/AVA__957469.jpg,9,6,1,2,7
18626,voc_emotic_ava/EMOTIC__2euj76tcb1iimqde6w.jpg,11,5,1,0,7
18627,voc_emotic_ava/EMOTIC__6aoyt36dch10n3e3rj.jpg,13,5,0,0,6
18628,voc_emotic_ava/EMOTIC__7zkeqxedjqas7nlrl7.jpg,15,3,0,0,7
18629,voc_emotic_ava/EMOTIC__COCO_train2014_000000013717.jpg,12,6,0,0,6
18630,voc_emotic_ava/EMOTIC__COCO_train2014_000000029601.jpg,9,9,0,0,6
18631,voc_emotic_ava/EMOTIC__COCO_train2014_000000061621.jpg,10,6,0,1,8
18632,voc_emotic_ava/EMOTIC__COCO_train2014_000000071550.jpg,12,6,1,0,8
18633,voc_emotic_ava/EMOTIC__COCO_train2014_000000073035.jpg,12,6,0,0,7
18634,voc_emotic_ava/EMOTIC__COCO_train2014_000000082957.jpg,11,7,1,0,7
18635,voc_emotic_ava/EMOTIC__COCO_train2014_000000089158.jpg,8,8,0,0,8
18636,voc_emotic_ava/EMOTIC__COCO_train2014_000000104174.jpg,11,6,0,0,8
18637,voc_emotic_ava/EMOTIC__COCO_train2014_000000113317.jpg,9,7,0,0,8
18638,voc_emotic_ava/EMOTIC__COCO_train2014_000000140831.jpg,10,6,0,0,8
18639,voc_emotic_ava/EMOTIC__COCO_train2014_000000164810.jpg,8,8,0,1,5
18640,voc_emotic_ava/EMOTIC__COCO_train2014_000000177658.jpg,10,6,1,0,7
18641,voc_emotic_ava/EMOTIC__COCO_train2014_000000179460.jpg,6,9,1,0,7
18642,voc_emotic_ava/EMOTIC__COCO_train2014_000000228326.jpg,13,4,0,1,6
18643,voc_emotic_ava/EMOTIC__COCO_train2014_000000231987.jpg,11,8,1,0,4
18644,voc_emotic_ava/EMOTIC__COCO_train2014_000000243021.jpg,13,5,0,0,7
18645,voc_emotic_ava/EMOTIC__COCO_train2014_000000246390.jpg,14,5,0,0,8
18646,voc_emotic_ava/EMOTIC__COCO_train2014_000000254850.jpg,9,3,1,3,6
18647,voc_emotic_ava/EMOTIC__COCO_train2014_000000285526.jpg,13,4,0,0,7
18648,voc_emotic_ava/EMOTIC__COCO_train2014_000000316238.jpg,11,6,0,0,7
18649,voc_emotic_ava/EMOTIC__COCO_train2014_000000328605.jpg,11,6,0,0,8
18650,voc_emotic_ava/EMOTIC__COCO_train2014_000000346399.jpg,15,5,0,0,6
18651,voc_emotic_ava/EMOTIC__COCO_train2014_000000355360.jpg,11,7,0,0,9
18652,voc_emotic_ava/EMOTIC__COCO_train2014_000000359253.jpg,16,15,2,2,11
18653,voc_emotic_ava/EMOTIC__COCO_train2014_000000386295.jpg,9,7,1,0,7
18654,voc_emotic_ava/EMOTIC__COCO_train2014_000000388882.jpg,9,8,1,0,7
18655,voc_emotic_ava/EMOTIC__COCO_train2014_000000395318.jpg,12,6,0,0,7
18656,voc_emotic_ava/EMOTIC__COCO_train2014_000000397938.jpg,10,8,0,0,6
18657,voc_emotic_ava/EMOTIC__COCO_train2014_000000441598.jpg,8,7,2,0,6
18658,voc_emotic_ava/EMOTIC__COCO_train2014_000000452177.jpg,11,5,1,0,7
18659,voc_emotic_ava/EMOTIC__COCO_train2014_000000510385.jpg,11,6,1,1,5
18660,voc_emotic_ava/EMOTIC__COCO_train2014_000000553849.jpg,10,6,1,1,7
18661,voc_emotic_ava/EMOTIC__COCO_train2014_000000570801.jpg,11,5,0,0,8
18662,voc_emotic_ava/EMOTIC__COCO_train2014_000000573018.jpg,12,5,0,0,7
18663,voc_emotic_ava/EMOTIC__COCO_val2014_000000031699.jpg,10,7,0,0,8
18664,voc_emotic_ava/EMOTIC__COCO_val2014_000000031983.jpg,11,5,1,0,8
18665,voc_emotic_ava/EMOTIC__COCO_val2014_000000052238.jpg,8,2,2,8,4
18666,voc_emotic_ava/EMOTIC__COCO_val2014_000000173772.jpg,11,5,0,0,8
18667,voc_emotic_ava/EMOTIC__COCO_val2014_000000203372.jpg,11,4,2,0,7
18668,voc_emotic_ava/EMOTIC__COCO_val2014_000000226408.jpg,6,11,0,1,5
18669,voc_emotic_ava/EMOTIC__COCO_val2014_000000258243.jpg,13,4,0,0,7
18670,voc_emotic_ava/EMOTIC__COCO_val2014_000000464089.jpg,10,7,0,0,8
18671,voc_emotic_ava/EMOTIC__COCO_val2014_000000496383.jpg,10,6,0,0,8
18672,voc_emotic_ava/EMOTIC__COCO_val2014_000000504353.jpg,14,6,0,1,6
18673,voc_emotic_ava/EMOTIC__COCO_val2014_000000509514.jpg,11,7,0,0,8
18674,voc_emotic_ava/EMOTIC__COCO_val2014_000000537905.jpg,6,10,0,0,7
18675,voc_emotic_ava/EMOTIC__COCO_val2014_000000570594.jpg,13,4,0,0,8
18676,voc_emotic_ava/EMOTIC__COCO_val2014_000000573759.jpg,12,6,0,1,6
18677,voc_emotic_ava/EMOTIC__sun_axogkymwdlhoqovu.jpg,12,5,0,0,7
18678,voc_emotic_ava/JPEGImages__2007_003251.jpg,10,6,1,1,7
18679,voc_emotic_ava/JPEGImages__2007_005469.jpg,9,8,1,0,8
18680,voc_emotic_ava/JPEGImages__2008_001668.jpg,12,5,0,0,7
18681,voc_emotic_ava/JPEGImages__2008_002892.jpg,12,7,0,0,6
18682,voc_emotic_ava/JPEGImages__2008_003667.jpg,11,6,0,0,7
18683,voc_emotic_ava/JPEGImages__2008_004973.jpg,9,8,0,0,7
18684,voc_emotic_ava/JPEGImages__2008_006386.jpg,10,6,2,0,7
18685,voc_emotic_ava/JPEGImages__2008_006807.jpg,12,6,0,0,6
18686,voc_emotic_ava/JPEGImages__2008_006969.jpg,10,7,0,0,7
18687,voc_emotic_ava/JPEGImages__2008_007285.jpg,10,7,0,0,7
18688,voc_emotic_ava/JPEGImages__2008_008453.jpg,11,6,0,0,7
18689,voc_emotic_ava/JPEGImages__2009_000159.jpg,12,7,0,1,6
18690,voc_emotic_ava/JPEGImages__2009_000430.jpg,10,6,1,1,5
18691,voc_emotic_ava/JPEGImages__2009_001321.jpg,8,9,0,0,7
18692,voc_emotic_ava/JPEGImages__2009_001677.jpg,9,8,1,0,7
18693,voc_emotic_ava/JPEGImages__2009_001732.jpg,11,6,0,0,7
18694,voc_emotic_ava/JPEGImages__2009_002360.jpg,8,8,0,0,8
18695,voc_emotic_ava/JPEGImages__2009_002434.jpg,11,5,0,0,10
18696,voc_emotic_ava/JPEGImages__2009_003315.jpg,12,5,0,0,7
18697,voc_emotic_ava/JPEGImages__2009_003914.jpg,12,6,0,1,7
18698,voc_emotic_ava/JPEGImages__2009_004217.jpg,8,11,1,1,5
18699,voc_emotic_ava/JPEGImages__2009_004582.jpg,12,4,1,0,6
18700,voc_emotic_ava/JPEGImages__2009_005153.jpg,14,3,0,0,7
18701,voc_emotic_ava/JPEGImages__2010_000054.jpg,11,6,0,1,6
18702,voc_emotic_ava/JPEGImages__2010_000269.jpg,12,5,0,2,6
18703,voc_emotic_ava/JPEGImages__2010_001784.jpg,8,8,1,1,6
18704,voc_emotic_ava/JPEGImages__2010_002979.jpg,13,3,1,0,8
18705,voc_emotic_ava/JPEGImages__2010_003701.jpg,9,5,1,1,8
18706,voc_emotic_ava/JPEGImages__2010_004585.jpg,9,6,0,1,8
18707,voc_emotic_ava/JPEGImages__2010_006274.jpg,12,6,0,0,8
18708,voc_emotic_ava/JPEGImages__2010_006635.jpg,13,5,0,1,5
18709,voc_emotic_ava/JPEGImages__2011_000307.jpg,14,2,0,0,7
18710,voc_emotic_ava/JPEGImages__2011_000319.jpg,15,11,3,0,11
18711,voc_emotic_ava/JPEGImages__2011_001712.jpg,11,6,1,1,5
18712,voc_emotic_ava/JPEGImages__2011_002606.jpg,3,16,1,2,2
18713,voc_emotic_ava/JPEGImages__2011_004537.jpg,10,7,1,0,6
18714,voc_emotic_ava/JPEGImages__2011_005072.jpg,9,6,0,1,8
18715,voc_emotic_ava/JPEGImages__2011_005194.jpg,11,8,0,0,5
18716,voc_emotic_ava/JPEGImages__2011_005280.jpg,13,4,0,0,7
18717,voc_emotic_ava/JPEGImages__2011_005663.jpg,10,5,1,2,6
18718,voc_emotic_ava/JPEGImages__2011_005852.jpg,11,7,0,0,6
18719,voc_emotic_ava/JPEGImages__2011_006801.jpg,12,4,1,1,5
18720,voc_emotic_ava/JPEGImages__2012_000372.jpg,11,3,0,0,9
18721,voc_emotic_ava/JPEGImages__2012_001046.jpg,13,3,1,0,8
18722,voc_emotic_ava/JPEGImages__2012_001078.jpg,5,14,1,0,4
18723,voc_emotic_ava/JPEGImages__2012_001101.jpg,11,6,1,0,7
18724,voc_emotic_ava/JPEGImages__2012_001186.jpg,9,8,1,0,6
18725,voc_emotic_ava/JPEGImages__2012_003351.jpg,10,8,1,0,6
18726,voc_emotic_ava/VOC2012__2008_000174.jpg,5,10,2,2,5
18727,voc_emotic_ava/VOC2012__2008_000300.jpg,11,7,0,0,6
18728,voc_emotic_ava/VOC2012__2008_000420.jpg,14,4,1,0,50
18729,voc_emotic_ava/VOC2012__2008_000526.jpg,10,5,0,0,9
18730,voc_emotic_ava/VOC2012__2008_000740.jpg,14,4,0,1,7
18731,voc_emotic_ava/VOC2012__2008_000907.jpg,11,5,0,0,8
18732,voc_emotic_ava/VOC2012__2008_001829.jpg,10,6,0,0,8
18733,voc_emotic_ava/VOC2012__2008_003272.jpg,11,5,0,0,7
18734,voc_emotic_ava/VOC2012__2008_004067.jpg,10,7,0,1,5
